ID,Title
3409,Real-time Water Area Segmentation for USV using Enhanced U-Net
3410,Multi-model data fusion for cervical precancerous lesions detection
3411,FPC surface defect detection based on improved Faster R-CNN with decoupled RPN
3412,A Deep Learning-Based Method for Quantifying and Mapping the Grain Size on Pebble Beaches
3413,Robust 3D Hand Detection from a Single RGB-D Image in Unconstrained Environments
3414,"Autoencoder Embedding, Segmentation and Classification of Apparel Images using a Deep ConvNet Approach"
3415,Action Detection and Anomaly Analysis Visual System using Deep Learning for Robots in Pandemic Situation
3416,Learning Pothole Detection in Virtual Environment
3417,One stage detector (RetinaNet)-based crack detection for asphalt pavements considering pavement distresses and surface objects
3418,Regression of Instance Boundary by Aggregated CNN and GCN
3419,Social Adaptive Module for Weakly-Supervised Group Activity Recognition
3420,Deep Transferring Quantization
3421,The Semantic Mutex Watershed for Efficient Bottom-Up Semantic Instance Segmentation
3422,Cheaper Pre-training Lunch: An Efficient Paradigm for Object Detection
3423,Controlling Style and Semantics in Weakly-Supervised Image Generation
3424,Vectorizing World Buildings: Planar Graph Reconstruction by Primitive Detection and Relationship Inference
3425,Sketch-Guided Object Localization in Natural Images
3426,Monocular Expressive Body Regression Through Body-Driven Attention
3427,InfoFocus: 3D Object Detection for Autonomous Driving with Dynamic Information Modeling
3428,Learning to Combine: Knowledge Aggregation for Multi-source Domain Adaptation
3429,Domain2Vec: Domain Embedding for Unsupervised Domain Adaptation
3430,Commonality-Parsing Network Across Shape and Appearance for Partially Supervised Instance Segmentation
3431,Enabling Deep Residual Networks for Weakly Supervised Object Detection
3432,People as Scene Probes
3433,"Point-Set Anchors for Object Detection, Instance Segmentation and Pose Estimation"
3434,ProgressFace: Scale-Aware Progressive Learning for Face Detection
3435,Linguistic Structure Guided Context Modeling for Referring Image Segmentation
3436,Uncertainty-Aware Weakly Supervised Action Detection from Untrimmed Videos
3437,Arbitrary-Oriented Object Detection with Circular Smooth Label
3438,Competitive fitness analysis using Convolutional Neural Network
3439,Improving CNN-based Planar Object Detection with Geometric Prior Knowledge
3440,ISSEC: inferring contacts among protein secondary structure elements using deep object detection
3441,“Macrobot”: An Automated Segmentation-Based System for Powdery Mildew Disease Quantification
3442,Scale Invariant Mask R-CNN for Pedestrian Detection
3443,Human detection techniques for real time surveillance: a comprehensive survey
3444,SARTRES: a semi-autonomous robot teleoperation environment for surgery
3445,Whole-Body Human Pose Estimation in the Wild
3446,Every Pixel Matters: Center-Aware Feature Alignment for Domain Adaptive Object Detector
3447,"Joint Learning of Social Groups, Individuals Action and Sub-group Activities in Videos"
3448,Blind Face Restoration via Deep Multi-scale Component Dictionaries
3449,Enabling Hyper-Personalisation: Automated Ad Creative Generation and Ranking for Fashion e-Commerce
3450,Soft Anchor-Point Object Detection
3451,Method of Improving Instance Segmentation for Very High Resolution Remote Sensing Imagery Using Deep Learning
3452,An Automated Pipeline for Image Processing and Data Treatment to Track Activity Rhythms of Paragorgia arborea in Relation to Hydrographic Conditions
3453,Hierarchical Grow Network for Point Cloud Segmentation
3454,Quadric-based Traffic Sign Landmarks Initialization for Object-oriented EKF-SLAM
3455,Artificial Intelligence-Enabled Traffic Monitoring System
3456,A Proposed Low-Cost Viticulture Stress Framework for Table Grape Varieties
3457,"A Review of Video Object Detection: Datasets, Metrics and Methods"
3458,"Deep Learning for House Categorisation, a Proposal Towards Automation in Land Registry"
3459,Deep learning method for comet segmentation and comet assay image analysis
3460,Urban Night Scenery Reconstruction by Day-night Registration and Synthesis
3461,Deep learning-based instance segmentation of cracks from shield tunnel lining images
3462,Compare and Reweight: Distinctive Image Captioning Using Similar Images Sets
3463,Post-training Piecewise Linear Quantization for Deep Neural Networks
3464,End-to-End Object Detection with Transformers
3465,Towards Streaming Perception
3466,"Fashionpedia: Ontology, Segmentation, and an Attribute Localization Dataset"
3467,S2DNAS: Transforming Static CNN Model for Dynamic Inference via Neural Architecture Search
3468,Interpretable Foreground Object Search as Knowledge Distillation
3469,Video Representation Learning by Recognizing Temporal Transformations
3470,Accelerating Deep Learning with Millions of Classes
3471,Transforming and Projecting Images into Class-Conditional Generative Networks
3472,Weakly Supervised Instance Segmentation by Learning Annotation Consistent Instances
3473,Gradient Centralization: A New Optimization Technique for Deep Neural Networks
3474,Document Structure Extraction Using Prior Based High Resolution Hierarchical Semantic Segmentation
3475,MutualNet: Adaptive ConvNet via Mutual Learning from Network Width and Resolution
3476,Learning What to Learn for Video Object Segmentation
3477,Pose Augmentation: Class-Agnostic Object Pose Transformation for Object Recognition
3478,Training Interpretable Convolutional Neural Networks by Differentiating Class-Specific Filters
3479,LevelSet R-CNN: A Deep Variational Method for Instance Segmentation
3480,BorderDet: Border Feature for Dense Object Detection
3481,A Competence-Aware Curriculum for Visual Concepts Learning via Question Answering
3482,Efficient Scale-Permuted Backbone with Learned Resource Distribution
3483,CoReNet: Coherent 3D Scene Reconstruction from a Single RGB Image
3484,Conditional Convolutions for Instance Segmentation
3485,Adaptive Object Detection with Dual Multi-label Prediction
3486,Table Structure Recognition Using Top-Down and Bottom-Up Cues
3487,Crowdsampling the Plenoptic Function
3488,VoxelPose: Towards Multi-camera 3D Human Pose Estimation in Wild Environment
3489,Feature Pyramid Transformer
3490,Explanation-Based Weakly-Supervised Learning of Visual Relations with Graph Networks
3491,Evaluation of Dust Deposition on Parabolic Trough Collectors in the Visible and Infrared Spectrum
3492,Empty Cities: A Dynamic-Object-Invariant Space for Visual SLAM
3493,Automatic Detection and Mapping of Solar Photovoltaic Arrays with Deep Convolutional Neural Networks in High Resolution Satellite Images
3494,TSFnet: a new two-stream fusion framework for scene text detection
3495,Object Detection in Remote Sensing Images with Mask R-CNN
3496,Performance estimation of the state-of-the-art convolution neural networks for thermal images-based gender classification system
3497,OFR-Net: Optical Flow Refinement with a Pyramid Dense Residual Network
3498,Road marking retroreflectivity study via a visual algorithm
3499,Wild animal survey using UAS imagery and deep learning: modified Faster R-CNN for kiang detection in Tibetan Plateau
3500,Flood severity mapping from Volunteered Geographic Information by interpreting water level from images containing people: A case study of Hurricane Harvey
3501,Oriented objects as pairs of middle lines
3502,Video analytic system for detecting cow structure
3503,Automatic identification of insects from digital images: A survey
3504,Tomato leaf segmentation algorithms for mobile phone applications using deep learning
3505,Automatic segmentation of overlapped poplar seedling leaves combining Mask R-CNN and DBSCAN
3506,Inspection of surface defects on stay cables using a robot and transfer learning
3507,A fast and accurate deep learning method for strawberry instance segmentation
3508,Object-RPE: Dense 3D reconstruction and pose estimation with convolutional neural networks
3509,A robot system equipped with deep convolutional neural network for autonomous grading and sorting of root-trimmed garlics
3510,Joint semantic segmentation of road objects and lanes using Convolutional Neural Networks
3511,A comprehensive survey and analysis of generative models in machine learning
3512,Video-Based Motion Trajectory Forecasting Method for Proactive Construction Safety Monitoring Systems
3513,NCMS: Towards accurate anchor free object detection through ℓ 2 norm calibration and multi-feature selection
3514,Fine-grained facial landmark detection exploiting intermediate feature representations
3515,Optimal video communication strategy for intelligent video analysis in unmanned aerial vehicle applications
3516,Tracking multiple construction workers through deep learning and the gradient based method with re-matching based on multi-object tracking accuracy
3517,Multi-focus image fusion method based on two stage of convolutional neural network
3518,Detecting Invasive Ductal Carcinoma with Semi-supervised Conditional GANs
3519,CNN Based Detectors on Planetary Environments: A Performance Evaluation
3520,Detecting Organisms for Marine Video Surveillance
3521,In-situ Holothurian Non-contact Measurement based on Parallel Laser Beams and Semantic Segmentation
3522,Efficient visual monitoring of offshore windmill installations with online image annotation and deep learning computer vision
3523,Automatic in-situ instance and semantic segmentation of planktonic organisms using Mask R-CNN
3524,A brief review and challenges of object detection in optical remote sensing imagery
3525,diffGrad: An Optimization Method for Convolutional Neural Networks
3526,Making an Invisibility Cloak: Real World Adversarial Attacks on Object Detectors
3527,TAO: A Large-Scale Benchmark for Tracking Any Object
3528,Hallucinating Visual Instances in Total Absentia
3529,Learning Visual Context by Comparison
3530,Generative Sparse Detection Networks for 3D Single-Shot Object Detection
3531,TENet: Triple Excitation Network for Video Salient Object Detection
3532,Axial-DeepLab: Stand-Alone Axial-Attention for Panoptic Segmentation
3533,VisualCOMET: Reasoning About the Dynamic Context of a Still Image
3534,AABO: Adaptive Anchor Box Optimization for Object Detection via Bayesian Sub-sampling
3535,Side-Aware Boundary Localization for More Precise Object Detection
3536,MTI-Net: Multi-scale Task Interaction Networks for Multi-task Learning
3537,Neural Object Learning for 6D Pose Estimation Using a Few Cluttered Images
3538,Contact and Human Dynamics from Monocular Video
3539,Bounding-Box Channels for Visual Relationship Detection
3540,PIoU Loss: Towards Accurate Oriented Object Detection in Complex Environments
3541,Modeling pedestrians’ near-accident events at signalized intersections using gated recurrent unit (GRU)
3542,Deep Adversarial Training for Multi-Organ Nuclei Segmentation in Histopathology Images
3543,Sequence-guided protein structure determination using graph convolutional and recurrent networks
3544,Extract and Merge: Merging Extracted Humans from Different Images
3545,The Importance Of Skip Connections In Encoder-Decoder Architectures For Colorectal Polyp Detection
3546,End-to-End Temporal Feature Aggregation for Siamese Trackers
3547,An End-To-End Framework For Pose Estimation Of Occluded Pedestrians
3548,Human Detection In Dense Scene Of Classrooms
3549,Data Augmentation Using Artificial Immune Systems For Noise-Robust CNN Models
3550,Kl-Divergence-Based Region Proposal Network For Object Detection
3551,Channel–Spatial fusion aware net for accurate and fast object Detection
3552,Radar + RGB Fusion For Robust Object Detection In Autonomous Vehicle
3553,An Efficient Accelerator Design Methodology For Deformable Convolutional Networks
3554,On Intra Video Coding And In-Loop Filtering For Neural Object Detection Networks
3555,Zoom in to the Details of Human-Centric Videos
3556,Temporal Action Proposal Generation Via Deep Feature Enhancement
3557,Weakly-Supervised Defect Segmentation Within Visual Inspection Images of Liquid Crystal Displays in Array Process
3558,Segmenting Unseen Industrial Components In A Heavy Clutter Using RGB-D Fusion And Synthetic Data
3559,How Incompletely Segmented Information Affects Multi-Object Tracking and Segmentation (MOTS)
3560,Proposal-Based Instance Segmentation With Point Supervision
3561,Prior Visual Relationship Reasoning For Visual Question Answering
3562,Detecting Prohibited Items in X-Ray Images: a Contour Proposal Learning Approach
3563,Learning Discriminative Part Features Through Attentions For Effective And Scalable Person Search
3564,Seg-Hashnet: Semantic Segmentation Based Unsupervised Hashing
3565,Markerless Rat Behavior Quantification With Cascade Neural Network
3566,Quaternion Neural Networks: State-of-the-Art and Research Challenges
3567,An Automated Framework for Plant Detection Based on Deep Simulated Learning from Drone Imagery
3568,Detection and Segmentation of Lesion Areas in Chest CT Scans For The Prediction of COVID-19
3569,A two-step sequential automated crack detection and severity classification process for asphalt pavements
3570,DeepSOCIAL: Social Distancing Monitoring and Infection Risk Assessment in COVID-19 Pandemic
3571,"Deep-learning based identification, tracking, pose estimation, and behavior classification of interacting primates and mice in complex environments"
3572,RFP-based Faster R-CNN in Aerial Image Detection
3573,BLNet: Boundary Points Localization Network for Object Detection
3574,Deep Video Understanding of Character Relationships in Movies
3575,A Deep Learning Instance Segmentation Approach for Global Glomerulosclerosis Assessment in Donor Kidney Biopsies
3576,Residual Dual Scale Scene Text Spotting by Fusing Bottom-Up and Top-Down Processing
3577,A hybrid and scalable brain-inspired robotic platform
3578,Position-aware lightweight object detectors with depthwise separable convolutions
3579,Object Detection with Convolutional Neural Networks
3580,"Mask R-CNN for rock-forming minerals identification on petrography, case study at Monterado, West Kalimantan"
3581,2019 Novel Coronavirus-Infected Pneumonia on CT: A Feasibility Study of Few-Shot Learning for Computerized Diagnosis of Emergency Diseases
3582,FAIM: Vision and Weight Sensing Fusion Framework for Autonomous Inventory Monitoring in Convenience Stores
3583,Bimodal-based Object Detection and Instance Segmentation Models for Substation Equipments*
3584,A Modified CenterNet for Crack Detection of Sanitary Ceramics
3585,Building the Computing System for Autonomous Micromobility Vehicles: Design Constraints and Architectural Optimizations
3586,ComNet: Combinational Neural Network for Object Detection in UAV-Borne Thermal Images
3587,Improving Visual Relationship Detection With Two-Stage Correlation Exploitation
3588,Deep Learning-Enhanced Internet of Medical Things to Analyze Brain CT Scans of Hemorrhagic Stroke Patients: A New Approach
3589,3D convolutional neural networks-based segmentation to acquire quantitative criteria of the nucleus during mouse embryogenesis
3590,Spatiotemporal retrieval of dynamic video object trajectories in geographical scenes
3591,RealitySketch
3592,PoseTween
3593,Auxiliary Attribute Aided Few-shot Representation Learning for Gun Image Retrieval
3594,Deep Learning-Based Fully Automated Detection and Segmentation of Breast Mass
3595,A Super-pixel based Method for Instance Segmentation Post-processing
3596,Hull Number Detection for Ship Images Based on Image Super-Resolution
3597,Improving Computer-Aided Cervical Cells Classification Using Transfer Learning Based Snapshot Ensemble
3598,Actual Image Data Generation and Application via Generative Adversarial Network
3599,A Multi-Scale Detector Based on Attention Mechanism
3600,Traffic Sign Recognition with Binarized Multi-Scale Neural Networks
3601,Feature-Driven Super-Resolution for Object Detection
3602,Deep learning approach for automatic microplastics counting and classification
3603,Physiological Curves Extraction of Human Ear Based on Improved YOLACT
3604,Vision-based Object Classification using Deep Learning for Inventory Tracking in Automated Warehouse Environment
3605,Improving Instance Segmentation using Synthetic Data with Artificial Distractors
3606,RGB-D Image Instance Segmentation Based On Seeded Region Growing Algorithm
3607,Pick and Place Robot Using Visual Feedback Control and Transfer Learning-Based CNN
3608,Analysis of Anchor-Based and Anchor-Free Object Detection Methods Based on Deep Learning
3609,Gait recognition in real environment using gait energy image generated by Mask R-CNN
3610,Research on Detection Technology of Various Fruit Disease Spots Based on Mask R-CNN
3611,Multiscale Meets Spatial Awareness: An Efficient Attention Guidance Network for Human Parsing
3612,Deep Learning-Based Generic Automatic Surface Defect Inspection (ASDI) With Pixelwise Segmentation
3613,Artificial Intelligence-Based Surveillance System for Railway Crossing Traffic
3614,Multi-modal Data Analysis and Fusion for Robust Object Detection in 2D/3D Sensing
3615,Multiclass Geospatial Object Detection using Machine Learning-Aviation Case Study
3616,Efficient Human Pose Estimation with Depthwise Separable Convolution and Person Centroid Guided Joint Grouping
3617,Multi-Cue and Temporal Attention for Person Recognition in Videos
3618,Improving Backbones Performance by Complex Architectures
3619,Multi-level detector for pornographic content using CNN models
3620,Realtime Multi-Person Pose Estimation with RCNN and Depthwise Separable Convolution
3621,COVID-19Net: A Deep Neural Network for COVID-19 Diagnosis via Chest Radiographic Images
3622,Enhanced Small Object Detection Neural Network
3623,Few-Shot Object Detection via Knowledge Transfer
3624,Instance Segmentation of Personal Protective Equipment using a Multi-stage Transfer Learning Process
3625,Clothing Brand Logo Prediction: From Residual Block to Dense Block
3626,Athlete 3D pose estimation from a monocular TV sports video using pre-trained temporal convolutional networks
3627,Toward an End-to-End Solution to Identification of Handheld Pharmaceutical Blister Packages*
3628,Multi-scene citrus detection based on multi-task deep learning network
3629,Enforcing Linearity in DNN Succours Robustness and Adversarial Image Generation
3630,Multi-person Absolute 3D Human Pose Estimation with Weak Depth Supervision
3631,Grain segmentation of sandstone images based on convolutional neural networks and weighted fuzzy clustering
3632,A New Approach for Character Recognition of Multi-Style Vehicle License Plates
3633,Collaborative Localization based on Traffic Landmarks for Autonomous Driving
3634,Reinforced Bit Allocation under Task-Driven Semantic Distortion Metrics
3635,Subgraph and object context‐masked network for scene graph generation
3636,Diagnosis of Apple Fruit Diseases in the Wild with Mask R-CNN
3637,Hierarchical Matching and Reasoning for Action Localization via Language Query
3638,Balanced Loss for Accurate Object Detection
3639,Video Analysis for Interactive Story Creation
3640,Toward Accurate Person-level Action Recognition in Videos of Crowed Scenes
3641,A Simple Baseline for Pose Tracking in Videos of Crowed Scenes
3642,Towards Accurate Human Pose Estimation in Videos of Crowded Scenes
3643,MLModelCI: An Automatic Cloud Platform for Efficient MLaaS
3644,Pay Attention Selectively and Comprehensively
3645,Bottom-Up Foreground-Aware Feature Fusion for Person Search
3646,Deep Multimodal Neural Architecture Search
3647,Forest R-CNN: Large-Vocabulary Long-Tailed Object Detection and Instance Segmentation
3648,Meta Parsing Networks: Towards Generalized Few-shot Scene Parsing with Adaptive Metric Learning
3649,MOR-UAV: A Benchmark Dataset and Baselines for Moving Object Recognition in UAV Videos
3650,Exploiting Better Feature Aggregation for Video Object Detection
3651,Dual Context-Aware Refinement Network for Person Search
3652,Language-Aware Fine-Grained Object Representation for Referring Expression Comprehension
3653,PIDNet: An Efficient Network for Dynamic Pedestrian Intrusion Detection
3654,Memory-Augmented Relation Network for Few-Shot Learning
3655,LGNN
3656,Hard Negative Samples Emphasis Tracker without Anchors
3657,Single-Shot Two-Pronged Detector with Rectified IoU Loss
3658,Multimodal Representation with Embedded Visual Guiding Objects for Named Entity Recognition in Social Media Posts
3659,Self-Mimic Learning for Small-scale Pedestrian Detection
3660,NOH-NMS
3661,Activity-driven Weakly-Supervised Spatio-Temporal Grounding from Untrimmed Videos
3662,CRNet: A Center-aware Representation for Detecting Text of Arbitrary Shapes
3663,Increasing Video Perceptual Quality with GANs and Semantic Coding
3664,Optical topometry and machine learning to rapidly phenotype stomatal patterning traits for QTL mapping in maize
3665,Graph convolutional networks of reconstructed graph structure with constrained Laplacian rank
3666,KSSD: single‐stage multi‐object detection algorithm with higher accuracy
3667,Enhanced Darknet53 Combine MLFPN Based Real-Time Defect Detection in Steel Surface
3668,Position and Orientation Detection of Insulators in Arbitrary Direction Based on YOLOv3
3669,Learning region-guided scale-aware feature selection for object detection
3670,Multi-scale Positive Sample Refinement for Few-Shot Object Detection
3671,Learning Where to Focus for Efficient Video Object Detection
3672,Memory-Efficient Incremental Learning Through Feature Adaptation
3673,Geometric Correspondence Fields: Learned Differentiable Rendering for 3D Pose Refinement in the Wild
3674,Near-duplicated Loss for Accurate Object Localization
3675,Generating Vietnamese Language Caption Automatically for Scene Images
3676,U15-Logos: Unconstrained Logo Dataset with Evaluation by Deep learning Methods
3677,A Highly Efficient Vehicle Taillight Detection Approach Based on Deep Learning
3678,VISU: A 3-D Printed Functional Robot for Crowd Surveillance
3679,Handwriting and Hand-Sketched Graphics Detection Using Convolutional Neural Networks
3680,An Integrated Deep Architecture for Lesion Detection in Breast MRI
3681,A Deep Object Detection Method for Pineapple Fruit and Flower Recognition in Cluttered Background
3682,Deep Fingerprint Classification in a Low-cost Environment
3683,Target Tracking in Blind Range of Radars With Deep Learning
3684,Instance Segmentation of Densely Packed Cells Using a Hybrid Model of U-Net and Mask R-CNN
3685,Rotten Fruit Detection Using a One Stage Object Detector
3686,Generating Videos of Zero-Shot Compositions of Actions and Objects
3687,Perceiving 3D Human-Object Spatial Arrangements from a Single Image in the Wild
3688,Character Region Attention for Text Spotting
3689,Improving Object Detection with Selective Self-supervised Self-training
3690,SegFix: Model-Agnostic Boundary Refinement for Segmentation
3691,Sequential Deformation for Accurate Scene Text Detection
3692,Shuffle and Attend: Video Domain Adaptation
3693,Momentum Batch Normalization for Deep Learning with Small Batch Size
3694,DRG: Dual Relation Graph for Human-Object Interaction Detection
3695,Renovating Parsing R-CNN for Accurate Multiple Human Parsing
3696,SimPose: Effectively Learning DensePose and Surface Normals of People from Simulated Data
3697,ViTAA: Visual-Textual Attributes Alignment in Person Search by Natural Language
3698,OpSeF: Open Source Python Framework for Collaborative Instance Segmentation of Bioimages
3699,Element Code from Pseudopotential as Efficient Descriptors for a Machine Learning Model to Explore Potential Lead-Free Halide Perovskites
3700,Scale-Residual Learning Network for Scene Text Detection
3701,Real-time monitoring of traffic parameters
3702,Automatic camera calibration by landmarks on rigid objects
3703,Background segmentation in multicolored illumination environments
3704,3D Point Cloud Multi-target Detection Method Based on PointNet++
3705,Real-Time Object Detection Based on Convolutional Block Attention Module
3706,Depth Guided Attention for Person Re-identification
3707,Sound event aware environmental sound segmentation with Mask U-Net
3708,Real-Time Fruit Recognition and Grasping Estimation for Robotic Apple Harvesting
3709,A Review of Machine Learning Methodologies for Dental Disease Detection
3710,Semantic segmentation of HeLa cells: An objective comparison between one traditional algorithm and four deep-learning architectures
3711,Complexity Analysis of an Edge Preserving CNN SAR Despeckling Algorithm
3712,Building Instance Segmentation and Boundary Regularization from High-Resolution Remote Sensing Images
3713,Instance Segmentation of Buildings Using Keypoints
3714,Adaptive Fusion and Mask Refinement Instance Segmentation Network for High Resolution Remote Sensing Images
3715,Instance Segmentation with Oriented Proposals for Aerial Images
3716,Forward-Looking Sonar CNN-based Automatic Target Recognition: an experimental campaign with FeelHippo AUV
3717,Deep Hierarchical Attention Flow for Visual Commonsense Reasoning
3718,Recovering the Imperfect: Cell Segmentation in the Presence of Dynamically Localized Proteins
3719,Semi-supervised Instance Segmentation with a Learned Shape Prior
3720,"Deep Semantic Parsing of Freehand Sketches With Homogeneous Transformation, Soft-Weighted Loss, and Staged Learning"
3721,The Big Hack Explained
3722,Accurate and Efficient Intracranial Hemorrhage Detection and Subtype Classification in 3D CT Scans with Convolutional and Long Short-Term Memory Neural Networks
3723,Review of the State of the Art of Deep Learning for Plant Diseases: A Broad Analysis and Discussion
3724,A genotype imputation method for de-identified haplotype reference information by using recurrent neural network
3725,SSBC 2020: Sclera Segmentation Benchmarking Competition in the Mobile Environment
3726,Implementation of a Computer Vision Framework for Tracking and Visualizing Face Mask Usage in Urban Environments
3727,ROPDet: real-time anchor-free detector based on point set representation for rotating object
3728,Migration of Artificial Neural Networks to Smartphones
3729,Mask R-CNN for Instance Segmentation of Water Bodies from Satellite Image
3730,Embedding Weighted Feature Aggregation Network with Domain Knowledge Integration for Breast Ultrasound Image Segmentation
3731,A Multi‐Person Selfie System via Augmented Reality
3732,OSED: Object-specific edge detection
3733,Mask galaxy: Morphological segmentation of galaxies
3734,Conflict analytics through the vehicle safety space in mixed traffic flows using UAV image sequences
3735,Task differentiation: Constructing robust branches for precise object detection
3736,A multi-path adaptive fusion network for multimodal brain tumor segmentation
3737,A Trajectory-based Attention Model for Sequential Impurity Detection
3738,Novel up-scale feature aggregation for object detection in aerial images
3739,Hybrid pixel-level concrete crack segmentation and quantification across complex backgrounds using deep learning
3740,Perceiving heavily occluded human poses by assigning unbiased score
3741,Video object detection for autonomous driving: Motion-aid feature calibration
3742,More trainable inception-ResNet for face recognition
3743,Neural network based image segmentation for spatter extraction during laser-based powder bed fusion processing
3744,Structure-aware human pose estimation with graph convolutional networks
3745,Pan-GAN: An unsupervised pan-sharpening method for remote sensing image fusion
3746,Approach to Obstacle Localization for Robot Navigation in Agricultural Territories
3747,MitoEM Dataset: Large-Scale 3D Mitochondria Instance Segmentation from EM Images
3748,Automated Measurements of Key Morphological Features of Human Embryos for IVF
3749,ISINet: An Instance-Based Approach for Surgical Instrument Segmentation
3750,Diagnostic Assessment of Deep Learning Algorithms for Detection and Segmentation of Lesion in Mammographic Images
3751,Keypoints Localization for Joint Vertebra Detection and Fracture Severity Quantification
3752,Multi-task Learning for Detection and Classification of Cancer in Screening Mammography
3753,Classification of Ulcerative Colitis Severity in Colonoscopy Videos Using Vascular Pattern Detection
3754,Automatic and Interpretable Model for Periodontitis Diagnosis in Panoramic Radiographs
3755,AlignShift: Bridging the Gap of Imaging Thickness in 3D Anisotropic Volumes
3756,Attention Based Multiple Instance Learning for Classification of Blood Cell Disorders
3757,RDCNet: Instance Segmentation with a Minimalist Recurrent Residual Network
3758,Bounding Maps for Universal Lesion Detection
3759,Boundary-Assisted Region Proposal Networks for Nucleus Segmentation
3760,Deep Attentive Panoptic Model for Prostate Cancer Detection Using Biparametric MRI Scans
3761,Cross-domain Medical Image Translation by Shared Latent Gaussian Mixture Model
3762,Region Proposals for Saliency Map Refinement for Weakly-Supervised Disease Localisation and Classification
3763,Fairness of Classifiers Across Skin Tones in Dermatology
3764,OfGAN: Realistic Rendition of Synthetic Colonoscopy Videos
3765,One Click Lesion RECIST Measurement and Segmentation on CT Scans
3766,"Attention, Suggestion and Annotation: A Deep Active Learning Framework for Biomedical Image Segmentation"
3767,Self-supervision on Unlabelled or Data for Multi-person 2D/3D Human Pose Estimation
3768,Deep Semi-supervised Knowledge Distillation for Overlapping Cervical Cell Instance Segmentation
3769,Adaptive Deep Learning for High-Speed Railway Catenary Swivel Clevis Defects Detection
3770,An Optimization of Deep Sensor Fusion Based on Generalized Intersection over Union
3771,Developing and Evaluating Poultry Preening Behavior Detectors via Mask Region-Based Convolutional Neural Network
3772,Semantic segmentation of microscopic neuroanatomical data by combining topological priors with encoder–decoder deep networks
3773,Lightweight Ship Detection Methods Based on YOLOv3 and DenseNet
3774,Assistive Technology Evolving as Intelligent System
3775,Occupancy Prediction Using Low-Cost and Low-Resolution Heat Sensors for Smart Offices
3776,Domain-Translated 3D Object Pose Estimation
3777,Automated measurement network for accurate segmentation and parameter modification in fetal head ultrasound images
3778,Multiple object tracking using feature fusion in hierarchical LSTMs
3779,Moving Object Segmentation and Detection for Robust RGBD-SLAM in Dynamic Environments
3780,"Road obstacles positional and dynamic features extraction combining object detection, stereo disparity maps and optical flow data"
3781,Automated rotator cuff tear classification using 3D convolutional neural network
3782,"Object condensation: one-stage grid-free multi-object reconstruction in physics detectors, graph, and image data"
3783,Enhancing feature fusion for human pose estimation
3784,Instance-Aware Embedding for Point Cloud Instance Segmentation
3785,Detection and Depth Estimation for Objects from Single Monocular Image
3786,Deep learning-enabled analysis reveals distinct neuronal phenotypes induced by aging and cold-shock
3787,MRFF-YOLO: A Multi-Receptive Fields Fusion Network for Remote Sensing Target Detection
3788,A Class-Independent Texture-Separation Method Based on a Pixel-Wise Binary Classification
3789,Toward Mass Video Data Analysis: Interactive and Immersive 4D Scene Reconstruction
3790,Artificial intelligence in detection and segmentation of internal auditory canal and its nerves using deep learning techniques
3791,Combining Deep Learning With Optical Coherence Tomography Imaging to Determine Scalp Hair and Follicle Counts
3792,Multiscale U-Shaped CNN Building Instance Extraction Framework With Edge Constraint for High-Spatial-Resolution Remote Sensing Imagery
3793,Improved mask R-CNN-based cloud masking method for remote sensing images
3794,Automatic segmentation of optic disc in retinal fundus images using semi-supervised deep learning
3795,The Human Factor in Automated Image-Based Nutrition Apps: Analysis of Common Mistakes Using the goFOOD Lite App (Preprint)
3796,An Underwater Human–Robot Interaction Using Hand Gestures for Fuzzy Control
3797,A steel surface defect inspection approach towards smart industrial monitoring
3798,Adversarial patch camouflage against aerial detection
3799,"Simulation for skills training in neurosurgery: a systematic review, meta-analysis, and analysis of progressive scholarly acceptance"
3800,A Circular Target Feature Detection Framework Based on DCNN for Industrial Applications
3801,EcRD: Edge-Cloud Computing Framework for Smart Road Damage Detection and Warning
3802,A Web Application for Feral Cat Recognition Through Deep Learning
3803,Understanding the Effects of Optimal Combination of Spectral Bands on Deep Learning Model Predictions: A Case Study Based on Permafrost Tundra Landform Mapping Using High Resolution Multispectral Satellite Imagery
3804,Deep learning-based rice seed segmentation for high-throughput phenotyping
3805,Instance Segmentation Method of User Interface Component of Games
3806,Complementary Boundary Estimation Network for Temporal Action Proposal Generation
3807,On Using XMC R-CNN Model for Contraband Detection within X-Ray Baggage Security Images
3808,A Two-Stream CNN With Simultaneous Detection and Segmentation for Robotic Grasping
3809,A comprehensive survey of detecting tampered images and localization of the tampered region
3810,Deep Convolutional Neural Network Architectures for Tonal Frequency Identification in a Lofargram
3811,"Overview of the ImageCLEF 2020: Multimedia Retrieval in Medical, Lifelogging, Nature, and Internet Applications"
3812,Model-Based Dynamic Human Tracking and Reconstruction During Dynamic SLAM
3813,Firefly optimization-based segmentation technique to analyse medical images of breast cancer
3814,NuSeT: A deep learning tool for reliably separating and analyzing crowded cells
3815,A mask R-CNN model for reidentifying extratropical cyclones based on quasi-supervised thought
3816,ChemGrapher: Optical Graph Recognition of Chemical Compounds by Deep Learning
3817,Guided Networks for Few-Shot Image Segmentation and Fully Connected CRFs
3818,MetNet: Computer-aided segmentation of brain metastases in post-contrast T1-weighted magnetic resonance imaging
3819,Single-Shot Object Detection with Split and Combine Blocks
3820,Understanding Object Detection Through an Adversarial Lens
3821,Interactive machine learning for fast and robust cell profiling
